"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2215,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2215,"Forel-sur-Lucens",NA,"","Commune","Municipality","",""
2216,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2216,"Grandcour",NA,"","Commune","Municipality","",""
2217,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2217,"Granges-près-Marnand",NA,"","Commune","Municipality","",""
2218,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2218,"Henniez",NA,"","Commune","Municipality","",""
2219,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2219,"Hermenches",NA,"","Commune","Municipality","",""
2220,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2220,"Lovatens",NA,"","Commune","Municipality","",""
2221,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2221,"Lucens",NA,"","Commune","Municipality","",""
2222,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2222,"Marnand",NA,"","Commune","Municipality","",""
2223,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2223,"Missy",NA,"","Commune","Municipality","",""
2224,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2224,"Montmagny",NA,"","Commune","Municipality","",""
2225,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2225,"Moudon",NA,"","Commune","Municipality","",""
2226,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2226,"Mur",NA,"","Commune","Municipality","",""
2227,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2227,"Murtensee",NA,"","Water body","Water body","",""
2228,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2228,"Neuenburgersee",NA,"","Water body","Water body","",""
2229,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2229,"Neyruz-sur-Moudon",NA,"","Commune","Municipality","",""
2230,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2230,"Oleyres",NA,"","Commune","Municipality","",""
2231,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2231,"Oulens-sur-Lucens",NA,"","Commune","Municipality","",""
2232,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2232,"Payerne",NA,"","Commune","Municipality","",""
2233,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2233,"Prévonloup",NA,"","Commune","Municipality","",""
2234,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2234,"Ropraz",NA,"","Commune","Municipality","",""
2235,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2235,"Rossenges",NA,"","Commune","Municipality","",""
2236,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2236,"Sarzens",NA,"","Commune","Municipality","",""
2237,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2237,"Sassel",NA,"","Commune","Municipality","",""
2238,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2238,"Seigneux",NA,"","Commune","Municipality","",""
2239,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2239,"Syens",NA,"","Commune","Municipality","",""
2240,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2240,"Trey",NA,"","Commune","Municipality","",""
2241,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2241,"Treytorrens",NA,"","Commune","Municipality","",""
2242,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2242,"Vallamand",NA,"","Commune","Municipality","",""
2243,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2243,"Villars-Bramard",NA,"","Commune","Municipality","",""
2244,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2244,"Villars-le-Comte",NA,"","Commune","Municipality","",""
2245,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2245,"Villars-le-Grand",NA,"","Commune","Municipality","",""
2246,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2246,"Villarzel",NA,"","Commune","Municipality","",""
2247,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2247,"Vucherens",NA,"","Commune","Municipality","",""
2248,223,"CHE","Switzerland",24,"Vaud",147,"Broye-Vully",2248,"Vuillens",NA,"","Commune","Municipality","",""
2249,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2249,"Assens",NA,"","Commune","Municipality","",""
2250,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2250,"Bercher",NA,"","Commune","Municipality","",""
2251,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2251,"Bettens",NA,"","Commune","Municipality","",""
2252,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2252,"Bioley-Orjulaz",NA,"","Commune","Municipality","",""
2253,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2253,"Bottens",NA,"","Commune","Municipality","",""
2254,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2254,"Boulens",NA,"","Commune","Municipality","",""
2255,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2255,"Bournens",NA,"","Commune","Municipality","",""
2256,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2256,"Boussens",NA,"","Commune","Municipality","",""
2257,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2257,"Bretigny-sur-Morrens",NA,"","Commune","Municipality","",""
2258,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2258,"Chapelle-sur-Moudon",NA,"","Commune","Municipality","",""
2259,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2259,"Correvon",NA,"","Commune","Municipality","",""
2260,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2260,"Cugy",NA,"","Commune","Municipality","",""
2261,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2261,"Daillens",NA,"","Commune","Municipality","",""
2262,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2262,"Denezy",NA,"","Commune","Municipality","",""
2263,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2263,"Dommartin",NA,"","Commune","Municipality","",""
2264,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2264,"Echallens",NA,"","Commune","Municipality","",""
2265,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2265,"Eclagnens",NA,"","Commune","Municipality","",""
2266,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2266,"Essertines-sur-Yverdon",NA,"","Commune","Municipality","",""
2267,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2267,"Etagnières",NA,"","Commune","Municipality","",""
2268,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2268,"Fey",NA,"","Commune","Municipality","",""
2269,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2269,"Froideville",NA,"","Commune","Municipality","",""
2270,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2270,"Goumoëns-la-Ville",NA,"","Commune","Municipality","",""
2271,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2271,"Goumoëns-le-Jux",NA,"","Commune","Municipality","",""
2272,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2272,"Lussery-Villars",NA,"","Commune","Municipality","",""
2273,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2273,"Malapalud",NA,"","Commune","Municipality","",""
2274,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2274,"Martherenges",NA,"","Commune","Municipality","",""
2275,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2275,"Mex",NA,"","Commune","Municipality","",""
2276,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2276,"Montaubion-Chardonney",NA,"","Commune","Municipality","",""
2277,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2277,"Morrens",NA,"","Commune","Municipality","",""
2278,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2278,"Naz",NA,"","Commune","Municipality","",""
2279,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2279,"Neyruz-sur-Moudon",NA,"","Commune","Municipality","",""
2280,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2280,"Ogens",NA,"","Commune","Municipality","",""
2281,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2281,"Oppens",NA,"","Commune","Municipality","",""
2282,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2282,"Oulens-sous-Echallens",NA,"","Commune","Municipality","",""
2283,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2283,"Pailly",NA,"","Commune","Municipality","",""
2284,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2284,"Peney-le-Jorat",NA,"","Commune","Municipality","",""
2285,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2285,"Penthéréaz",NA,"","Commune","Municipality","",""
2286,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2286,"Penthalaz",NA,"","Commune","Municipality","",""
2287,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2287,"Penthaz",NA,"","Commune","Municipality","",""
2288,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2288,"Peyres-Possens",NA,"","Commune","Municipality","",""
2289,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2289,"Poliez-le-Grand",NA,"","Commune","Municipality","",""
2290,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2290,"Poliez-Pittet",NA,"","Commune","Municipality","",""
2291,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2291,"Rueyres",NA,"","Commune","Municipality","",""
2292,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2292,"Saint-Barthélemy",NA,"","Commune","Municipality","",""
2293,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2293,"Saint-Cierges",NA,"","Commune","Municipality","",""
2294,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2294,"Sottens",NA,"","Commune","Municipality","",""
2295,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2295,"Sugnens",NA,"","Commune","Municipality","",""
2296,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2296,"Sullens",NA,"","Commune","Municipality","",""
2297,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2297,"Thierrens",NA,"","Commune","Municipality","",""
2298,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2298,"Villars-le-Terroir",NA,"","Commune","Municipality","",""
2299,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2299,"Villars-Mendraz",NA,"","Commune","Municipality","",""
2300,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2300,"Villars-Tiercelin",NA,"","Commune","Municipality","",""
2301,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2301,"Vuarrens",NA,"","Commune","Municipality","",""
2302,223,"CHE","Switzerland",24,"Vaud",148,"Gros-de-Vaud",2302,"Vufflens-la-Ville",NA,"","Commune","Municipality","",""
2303,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2303,"Agiez",NA,"","Commune","Municipality","",""
2304,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2304,"Arnex-sur-Orbe",NA,"","Commune","Municipality","",""
2305,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2305,"Ballaigues",NA,"","Commune","Municipality","",""
2306,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2306,"Baulmes",NA,"","Commune","Municipality","",""
2307,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2307,"Bavois",NA,"","Commune","Municipality","",""
2308,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2308,"Belmont-sur-Yverdon",NA,"","Commune","Municipality","",""
2309,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2309,"Bioley-Magnoux",NA,"","Commune","Municipality","",""
2310,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2310,"Bofflens",NA,"","Commune","Municipality","",""
2311,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2311,"Bonvillars",NA,"","Commune","Municipality","",""
2312,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2312,"Bretonnières",NA,"","Commune","Municipality","",""
2313,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2313,"Bullet",NA,"","Commune","Municipality","",""
2314,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2314,"Chêne-Pâquier",NA,"","Commune","Municipality","",""
2315,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2315,"Chamblon",NA,"","Commune","Municipality","",""
2316,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2316,"Champagne",NA,"","Commune","Municipality","",""
2317,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2317,"Champvent",NA,"","Commune","Municipality","",""
2318,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2318,"Chanéaz",NA,"","Commune","Municipality","",""
2319,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2319,"Chavannes-le-Chêne",NA,"","Commune","Municipality","",""
2320,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2320,"Chavornay",NA,"","Commune","Municipality","",""
2321,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2321,"Cheseaux-Noréaz",NA,"","Commune","Municipality","",""
2322,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2322,"Concise",NA,"","Commune","Municipality","",""
2323,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2323,"Corcelles-près-Concise",NA,"","Commune","Municipality","",""
2324,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2324,"Corcelles-sur-Chavornay",NA,"","Commune","Municipality","",""
2325,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2325,"Cronay",NA,"","Commune","Municipality","",""
2326,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2326,"Croy",NA,"","Commune","Municipality","",""
2327,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2327,"Cuarny",NA,"","Commune","Municipality","",""
2328,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2328,"Démoret",NA,"","Commune","Municipality","",""
2329,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2329,"Donneloye",NA,"","Commune","Municipality","",""
2330,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2330,"Ependes",NA,"","Commune","Municipality","",""
2331,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2331,"Essert-Pittet",NA,"","Commune","Municipality","",""
2332,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2332,"Essert-sous-Champvent",NA,"","Commune","Municipality","",""
2333,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2333,"Fiez",NA,"","Commune","Municipality","",""
2334,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2334,"Fontaines-sur-Grandson",NA,"","Commune","Municipality","",""
2335,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2335,"Fontanezier",NA,"","Commune","Municipality","",""
2336,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2336,"Giez",NA,"","Commune","Municipality","",""
2337,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2337,"Grandevent",NA,"","Commune","Municipality","",""
2338,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2338,"Grandson",NA,"","Commune","Municipality","",""
2339,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2339,"Gressy",NA,"","Commune","Municipality","",""
2340,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2340,"Juriens",NA,"","Commune","Municipality","",""
2341,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2341,"L'Abbaye",NA,"","Commune","Municipality","",""
2342,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2342,"La Praz",NA,"","Commune","Municipality","",""
2343,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2343,"L’Abergement",NA,"","Commune","Municipality","",""
2344,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2344,"Le Chenit",NA,"","Commune","Municipality","",""
2345,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2345,"Le Lieu",NA,"","Commune","Municipality","",""
2346,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2346,"Les Clées",NA,"","Commune","Municipality","",""
2347,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2347,"Lignerolle",NA,"","Commune","Municipality","",""
2348,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2348,"Mathod",NA,"","Commune","Municipality","",""
2349,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2349,"Mauborget",NA,"","Commune","Municipality","",""
2350,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2350,"Molondin",NA,"","Commune","Municipality","",""
2351,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2351,"Montagny-près-Yverdon",NA,"","Commune","Municipality","",""
2352,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2352,"Montcherand",NA,"","Commune","Municipality","",""
2353,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2353,"Mutrux",NA,"","Commune","Municipality","",""
2354,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2354,"Neuenburgersee",NA,"","Commune","Municipality","",""
2355,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2355,"Novalles",NA,"","Commune","Municipality","",""
2356,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2356,"Onnens",NA,"","Commune","Municipality","",""
2357,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2357,"Orbe",NA,"","Commune","Municipality","",""
2358,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2358,"Orges",NA,"","Commune","Municipality","",""
2359,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2359,"Orzens",NA,"","Commune","Municipality","",""
2360,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2360,"Pomy",NA,"","Commune","Municipality","",""
2361,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2361,"Prahins",NA,"","Commune","Municipality","",""
2362,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2362,"Premier",NA,"","Commune","Municipality","",""
2363,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2363,"Provence",NA,"","Commune","Municipality","",""
2364,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2364,"Rances",NA,"","Commune","Municipality","",""
2365,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2365,"Romainmôtier-Envy",NA,"","Commune","Municipality","",""
2366,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2366,"Romairon",NA,"","Commune","Municipality","",""
2367,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2367,"Rovray",NA,"","Commune","Municipality","",""
2368,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2368,"Sainte-Croix",NA,"","Commune","Municipality","",""
2369,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2369,"Sergey",NA,"","Commune","Municipality","",""
2370,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2370,"Suchy",NA,"","Commune","Municipality","",""
2371,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2371,"Suscévaz",NA,"","Commune","Municipality","",""
2372,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2372,"Treycovagnes",NA,"","Commune","Municipality","",""
2373,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2373,"Ursins",NA,"","Commune","Municipality","",""
2374,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2374,"Valeyres-sous-Montagny",NA,"","Commune","Municipality","",""
2375,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2375,"Valeyres-sous-Rances",NA,"","Commune","Municipality","",""
2376,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2376,"Valeyres-sous-Ursins",NA,"","Commune","Municipality","",""
2377,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2377,"Vallorbe",NA,"","Commune","Municipality","",""
2378,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2378,"Vaugondry",NA,"","Commune","Municipality","",""
2379,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2379,"Vaulion",NA,"","Commune","Municipality","",""
2380,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2380,"Villars-Burquin",NA,"","Commune","Municipality","",""
2381,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2381,"Villars-Epeney",NA,"","Commune","Municipality","",""
2382,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2382,"Villars-sous-Champvent",NA,"","Commune","Municipality","",""
2383,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2383,"Vugelles-la-Mothe",NA,"","Commune","Municipality","",""
2384,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2384,"Vuiteboeuf",NA,"","Commune","Municipality","",""
2385,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2385,"Yverdon-les-Bains",NA,"","Commune","Municipality","",""
2386,223,"CHE","Switzerland",24,"Vaud",149,"Jura-North Vaudois",2386,"Yvonand",NA,"","Commune","Municipality","",""
2387,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2387,"Cheseaux-sur-Lausanne",NA,"","Commune","Municipality","",""
2388,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2388,"Epalinges",NA,"","Commune","Municipality","",""
2389,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2389,"Jouxtens-Mézery",NA,"","Commune","Municipality","",""
2390,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2390,"Lac Léman",NA,"","Water body","Water body","",""
2391,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2391,"Lausanne",NA,"","Commune","Municipality","",""
2392,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2392,"Le Mont-sur-Lausanne",NA,"","Commune","Municipality","",""
2393,223,"CHE","Switzerland",24,"Vaud",150,"Lausanne",2393,"Romanel-sur-Lausanne",NA,"","Commune","Municipality","",""
2394,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2394,"Belmont-sur-Lausanne",NA,"","Commune","Municipality","",""
2395,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2395,"Bussigny-sur-Oron",NA,"","Commune","Municipality","",""
2396,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2396,"Châtillens",NA,"","Commune","Municipality","",""
2397,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2397,"Chesalles-sur-Oron",NA,"","Commune","Municipality","",""
2398,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2398,"Chexbres",NA,"","Commune","Municipality","",""
2399,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2399,"Cully",NA,"","Commune","Municipality","",""
2400,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2400,"Ecoteaux",NA,"","Commune","Municipality","",""
2401,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2401,"Epesses",NA,"","Commune","Municipality","",""
2402,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2402,"Essertes",NA,"","Commune","Municipality","",""
2403,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2403,"Ferlens",NA,"","Commune","Municipality","",""
2404,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2404,"Forel",NA,"","Commune","Municipality","",""
2405,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2405,"Grandvaux",NA,"","Commune","Municipality","",""
2406,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2406,"Lac Léman",NA,"","Water body","Water body","",""
2407,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2407,"Les Cullayes",NA,"","Commune","Municipality","",""
2408,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2408,"Les Tavernes",NA,"","Commune","Municipality","",""
2409,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2409,"Les Thioleyres",NA,"","Commune","Municipality","",""
2410,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2410,"Lutry",NA,"","Commune","Municipality","",""
2411,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2411,"Mézières",NA,"","Commune","Municipality","",""
2412,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2412,"Montpreveyres",NA,"","Commune","Municipality","",""
2413,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2413,"Oron-la-Ville",NA,"","Commune","Municipality","",""
2414,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2414,"Oron-le-Châtel",NA,"","Commune","Municipality","",""
2415,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2415,"Palézieux",NA,"","Commune","Municipality","",""
2416,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2416,"Paudex",NA,"","Commune","Municipality","",""
2417,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2417,"Puidoux",NA,"","Commune","Municipality","",""
2418,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2418,"Pully",NA,"","Commune","Municipality","",""
2419,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2419,"Riex",NA,"","Commune","Municipality","",""
2420,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2420,"Rivaz",NA,"","Commune","Municipality","",""
2421,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2421,"Rougemont",NA,"","Commune","Municipality","",""
2422,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2422,"Savigny",NA,"","Commune","Municipality","",""
2423,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2423,"Servion",NA,"","Commune","Municipality","",""
2424,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2424,"Villette",NA,"","Commune","Municipality","",""
2425,223,"CHE","Switzerland",24,"Vaud",151,"Lavaux-Oron",2425,"Vuibroye",NA,"","Commune","Municipality","",""
